Business Id,Business Name,Address,Take-out,Wi-Fi,Alcohol,Good for Kids,Parking,Good For Lunch,Good For Dinner,Good For Dessert,Good For Latenight,Good For Brunch,Good For Breakfast,Stars,,
#NAME?,Original Oyster House,20 Market Sq Downtown Pittsburgh PA 15222,1,0,1,0,1,1,0,0,0,0,0,3,,
SvoJ3Y3uqDfB4iGUaWXh8Q,Pizza Parma,823 Penn Ave Downtown Pittsburgh PA 15222,1,0,1,1,1,1,0,0,0,0,0,3,,
6xEl2PDJulIp1PfWqa7-aA,Mullaneys Harp and Fiddle,2329 Penn Ave Strip District Pittsburgh PA 15222,1,0,1,0,1,0,1,0,0,0,0,3.5,,
GQloL8yRHymE0SGZq-B0zQ,My Ngoc Restaurant,2120 Penn Ave Strip District Pittsburgh PA 15222,1,0,1,0,1,1,0,0,0,0,0,3,,
Lm_mR5xDF91OeZw97ch41g,The Lemon Grass Cafe,124 6th St Downtown Pittsburgh PA 15222,1,0,1,1,1,1,1,0,0,0,0,2.5,,
aj4XHn7jZ48euP4g8ape-Q,San Remo Pizza,10 Market St Downtown Pittsburgh PA 15222,1,0,1,1,1,1,0,0,0,0,0,3.5,,
KnlNwiIELDWAR686Bk2WJg,China House,4506 Liberty Ave Bloomfield Pittsburgh PA 15224,1,0,1,1,1,1,0,0,0,0,0,3.5,,
XzaJf6WzpU7RsXTXzx72Xg,Cafe Sam,5242 Baum Blvd Bloomfield Pittsburgh PA 15224,1,0,1,0,1,0,1,0,0,0,0,4,,
PTS4MxQel-xzj5qWxVn3LQ,Angelo's Pizzeria,4766 Liberty Ave Bloomfield Pittsburgh PA 15224,1,0,1,1,1,1,1,0,1,0,0,3.5,,
IvgKdlte_JNdd17XRxkOrg,Graziano's Pizzeria,4109 Penn Ave Lawrenceville Pittsburgh PA 15224,1,0,1,1,1,0,1,0,0,0,0,4,,
bDK_jzy3Shx7jfn8_plNoA,Pizza Italia,4512 Liberty Ave Bloomfield Pittsburgh PA 15224,1,0,1,1,1,1,0,0,0,0,0,4,,
PhIGoo9g6GBrqgH_6yZXXQ,People's Indian Restaurant,5147 Penn Ave Garfield Pittsburgh PA 15224,1,0,1,1,1,1,1,0,0,0,0,4,,
uBW3PIKqc-_eyG1_vdJn1w,Pho Minh,4917 Penn Ave Garfield Pittsburgh PA 15224,1,0,1,1,1,1,0,0,0,0,0,4,,
DsxLIr-b6WlDn9YNsVBu_A,Groceria Italiana,237 Cedarville St Bloomfield Pittsburgh PA 15224,1,0,1,1,0,1,0,0,0,0,0,4.5,,
FD6OocZdFUfE2J5H0WN4fA,Armand's Bar,4755 Liberty Ave Bloomfield Pittsburgh PA 15224,1,0,1,0,1,0,0,0,0,0,0,3.5,,
LN3OCT1xOedbf65xKzFSNw,Taste of India,4320 Penn Ave Bloomfield Pittsburgh PA 15224,1,0,1,1,1,0,1,0,0,0,0,4,,
tQpYnf3P3Q_OQLYYJvlV-A,Nico's Recovery Room,178 Pearl St Bloomfield Pittsburgh PA 15224,1,0,1,0,1,0,0,0,1,0,0,3.5,,
KH6stvNdq_aV0HvKw8P5yA,Donatelli's Italian Food Center, Inc,4711 Liberty Ave Bloomfield Pittsburgh PA 15224,1,0,0,0,1,0,0,0,0,0,0,3.5,
34TBKRXYq1JHe4kYlHW2Eg,Seven Cee's,4741 Liberty Ave Bloomfield Pittsburgh PA 15224,1,0,1,0,0,0,0,0,0,0,0,4,,
nUISXnW2Jo9ovnoFBIUY_Q,D'Amico's,4744 Liberty Ave Bloomfield Pittsburgh PA 15224,1,0,1,1,1,0,1,0,0,0,0,2.5,,
dxCqGkhtXq-9fYEsX7Mf6Q,Tram's Kitchen,4050 Penn Ave Bloomfield Pittsburgh PA 15224,1,0,1,1,1,1,1,0,0,0,0,4,,
#NAME?,Ritters Diner,5221 Baum Blvd Bloomfield Pittsburgh PA 15224,1,0,1,1,1,0,0,0,1,0,1,3.5,,
YTqSkgOiiI9HG3hNH7ovfg,Lombardozzi's Restaurant,4786 Liberty Ave Bloomfield Pittsburgh PA 15224,1,0,1,1,1,1,1,0,0,0,0,3.5,,
vgXE1I7c9ElcfYyZfQiN1Q,Tessaro's,4601 Liberty Ave Bloomfield Pittsburgh PA 15224,1,0,1,1,1,1,1,0,0,0,0,4,,
#NAME?,Pleasure Bar and Restaurant,4729 Liberty Ave Bloomfield Pittsburgh PA 15224,1,0,1,1,1,0,1,0,0,0,0,3,,
3zgswf_NfBJpeAoWeTkgMA,Silky's Pub,5135 Liberty Ave Bloomfield Pittsburgh PA 15224,1,0,1,0,1,0,1,0,1,0,0,4,,
uOwuJJhGaiAzuaDY7-o14g,Boston Market,5200 Baum Blvd Bloomfield Pittsburgh PA 15224,1,0,1,1,1,0,0,0,0,0,0,3.5,,
7XXmky6YYjsvKFwho_eavg,Lot 17 Bar and Grill,4617 Liberty Ave Bloomfield Pittsburgh PA 15224,1,0,1,0,1,1,1,0,0,0,0,3.5,,
o_wRqOpli9kyZGXlJtLLdA,The Bloomfield Sandwich Shop,4613 Liberty Ave Bloomfield Pittsburgh PA 15224,1,0,1,1,0,0,0,0,0,0,1,4,,
5MChfa-jZfMo3vBpolkSbw,Alexander's Italian Bistro,5104 Liberty Ave Bloomfield Pittsburgh PA 15224,1,0,1,1,1,0,1,0,0,0,0,3.5,,
YDCxBTJmF-lLCk1Qx8vDfg,Sammy's Famous Corned Beef,4067 Penn Ave Bloomfield Pittsburgh PA 15224,1,0,1,0,1,0,0,0,0,0,0,3,,
sxeuOMBRllOHXJTaUlI9kQ,Thai Cuisine,4627 Liberty Ave Bloomfield Pittsburgh PA 15224,1,0,1,1,1,0,1,0,0,0,0,4,,
ptmsW2SSeFD2I6vspJs0lQ,The Getaway Café,3049 Sussex Ave Pittsburgh PA 15226,1,0,1,1,1,1,0,1,0,0,0,3,,
r8jeeS3k_diihMDSu9IjlA,Fiori's Pizzaria,103 Capital Ave Beechview Pittsburgh PA 15226,1,0,1,1,1,1,1,0,0,0,0,4,,
cH8I7JgPXcrcutT1a3YrjQ,It's Greek To Me,1011 Brookline Blvd Brookline Pittsburgh PA 15226,1,0,0,1,1,1,0,0,0,0,0,4.5,,
dQjaHoo89bLymdMm4S5_1g,Moonlite Cafe,530 Brookline Blvd Brookline Pittsburgh PA 15226,1,0,1,1,1,0,1,0,0,0,0,4,,
UjJMQguryo1jypomvOCZgg,Bellisario's Pizza Palace,437 McNeilly Rd Pittsburgh PA 15226,1,0,1,1,1,1,0,0,0,0,0,3.5,,
dpRsK3JyaD3GKorVWzQUmA,Wendy's,2410 W Liberty Ave Beechview Pittsburgh PA 15226,1,0,1,1,1,0,1,0,0,0,0,3,,
aIzx9R8MN9VgSSJt1jy5TA,Carhops Sub Shop,2500 W Liberty Ave Beechview Pittsburgh PA 15226,1,0,1,0,0,1,0,0,0,0,0,4.5,,
vWnwaD-kykqiEc2Q0hbYsw,McDonald's,2518 W Liberty Ave Beechview Pittsburgh PA 15226,1,0,1,1,0,0,0,0,0,0,0,1.5,,
T4D7wX6GuCYChwRmser-0A,The Tong Garden,956 Brookline Blvd Brookline Pittsburgh PA 15226,1,0,1,1,1,0,0,0,0,0,0,4,,
cESul2ojJOjadz-7BKB5eg,Amels,437 McNeilly Rd Pittsburgh PA 15226,1,0,1,0,1,0,1,0,0,0,0,4,,
xUf11yTcoRagwNiJcY8GAA,McDonald's,1 Poplar St Greentree Pittsburgh PA 15205,1,0,1,1,1,0,0,0,0,0,0,1,,
hbFCv2Rginf9zjai-lKUNg,Sesame Inn Chinese Restaurant,715 Washington Rd Pittsburgh PA 15228,1,0,1,1,1,1,1,0,0,0,0,4,,
vs3UrHaSnzFOxmFU2UAfxQ,China Gate,1500 Washington Rd Pittsburgh PA 15228,1,0,1,1,1,1,0,0,0,0,0,2.5,,
6-rJjW6ITl5o_FliiNgZRA,Il Pizzaiolo,703 Washington Rd Pittsburgh PA 15228,1,0,1,1,1,0,1,0,0,0,0,4,,
mPlWLIA4pkHMRtlQDm6UyQ,Little Tokyo,636 Washington Rd Pittsburgh PA 15228,1,0,1,1,1,0,1,0,0,0,0,4,,
sa3xqElJEv97MazozLeszw,Mineo's Pizza House,713 Washington Rd Pittsburgh PA 15228,1,0,1,1,1,1,0,0,0,0,0,4,,
MkrQV_nyxyC1F5ut5KxDMQ,Panera Bread,1500 Washington Road Mount Lebanon PA 15228,1,0,1,1,0,0,0,0,0,0,0,3.5,,
jJfTh2O3M2Q716akd9Dr9w,The Saloon of Mt. Lebanon,622 Washington Rd Pittsburgh PA 15228,1,0,1,0,1,0,0,0,1,0,0,3.5,,
9SPwF-vRgtuHxciFxv5YLA,Soba,5847 Ellsworth Ave Shadyside Pittsburgh PA 15232,1,0,1,0,1,0,1,0,0,0,0,4,,
Cy9XgM3ZG2jZ1ganvolb6Q,Umi,5847 Ellsworth Ave Shadyside Pittsburgh PA 15232,0,0,1,0,1,0,1,0,0,0,0,4,,
rgmptwPbBH1wLpiBHcbIhA,Harris Grill,5747 Ellsworth Ave Shadyside Pittsburgh PA 15232,1,0,1,0,1,0,1,0,1,0,0,3.5,,
i_nkxbd7feg44QkdbG05UA,The Elbow Room,5533 Walnut St Shadyside Pittsburgh PA 15232,1,0,1,1,1,1,1,0,0,0,0,3,,
vSZDiKiF8vf9zt_BcDL7GQ,William Penn Tavern,739 Bellefonte St Shadyside Pittsburgh PA 15232,1,0,1,0,1,0,0,0,1,0,0,3.5,,
DkX3YoxhH4uADsgVgQThew,Cappy's Cafe,5431 Walnut St Shadyside Pittsburgh PA 15232,1,0,1,0,1,1,1,0,1,0,0,3,,
sQWSHCIH_HUT4HUXaxDaBA,Bruegger's Bagels,806 S Aiken Ave Shadyside Pittsburgh PA 15232,1,0,0,1,0,0,0,0,0,0,0,3,,
rUQfZOengMpXFkLvJrNJ3g,The Inn on Negley,703 S Negley Ave Shadyside Pittsburgh PA 15232,0,0,1,0,1,0,0,0,0,0,0,4.5,,
Oq5MyNxNi-xuXdPOWR9O_g,Doc's Place,5442 Walnut St Shadyside Pittsburgh PA 15232,1,0,1,0,1,0,0,0,1,0,0,3,,
xgK6AAhJ-cYBUCSaLzgTuw,Girasole Restaurant,733 Copeland St Shadyside Pittsburgh PA 15232,1,0,1,0,1,0,1,0,0,0,0,3.5,,
Z-BI5HJmC2HcpiVuXwVM3A,LaFeria,5527 Walnut St Shadyside Pittsburgh PA 15232,1,0,1,1,1,1,0,0,0,0,0,4,,
kxZIebwbpe_ddry6EKMdCg,Village Pizza Bar & Grill,815 S Aiken Ave Shadyside Pittsburgh PA 15232,1,0,1,0,1,0,0,0,1,0,0,4,,
TxKmAsKQjND5vbhBdUSyIA,P&G's Pamela's Diner,5527 Walnut St Shadyside Pittsburgh PA 15232,1,0,1,1,1,0,0,0,0,0,1,4,,
cmGR1HS9ms233roSllcglw,Crepes Parisiennes,732 Filbert St Shadyside Pittsburgh PA 15232,1,0,1,1,1,0,0,0,0,1,1,4,,
rm1hBa1HPcLhUSwuincX2Q,Historic Sunnyledge Hotel of Shadyside,5136 5th Ave Shadyside Pittsburgh PA 15232,0,0,1,0,1,0,0,0,0,0,0,3,,
mXHBxHrAJPnPWnm_OKuZTQ,Wendy's,5422 Baum Blvd Bloomfield Pittsburgh PA 15232,1,0,1,1,1,1,0,0,0,0,0,2.5,,
Q9BXMPu2HnRDMq9X_2rHrQ,China Palace,5440 Walnut St Shadyside Pittsburgh PA 15232,1,0,1,1,1,0,1,0,0,0,0,3,,
jeS38QWMVkA6S-4lMi1Frg,Walnut Grill,5500 Walnut St Shadyside Pittsburgh PA 15232,0,0,1,0,1,0,1,0,0,0,0,3,,
cwyq1QIa4fNISUap4PCs_A,Castle Place,331 Mount Lebanon Blvd Pittsburgh PA 15234,1,0,0,0,0,0,0,0,0,0,0,3.5,,
MFtTSa1OTC0rFxBxpXzKfg,The Pizza Co,4101 Library Rd Pittsburgh PA 15234,1,0,1,0,0,0,0,0,0,0,0,3.5,,
q5g_zeAdwsZQp0p9GPnTJw,Nick's Pizza,329 Mount Lebanon Blvd Castle Shannon PA 15234,1,0,1,1,1,0,0,0,0,0,0,4.5,,
lI-LWQETbT8RivEHt-7jJg,China Village,3360 Library Rd Pittsburgh PA 15234,1,0,1,1,0,0,0,0,0,0,0,4.5,,
jVVyiaDle64frINmX2hgqw,Jb's Pizza Place,2513 Transport St Overbrook Pittsburgh PA 15234,1,0,0,0,0,0,0,0,0,0,0,2.5,,
7QBJDNVH6VPAStSvOM_lZA,Silver Palace Chinese Restaurant,2739 Library Rd Overbrook Pittsburgh PA 15234,1,0,1,1,1,0,1,0,0,0,0,4,,
Ln34kwDUNZPLhVhUqauLWQ,Calabria's,3107 Library Rd Pittsburgh PA 15234,1,0,1,1,1,1,0,0,0,0,0,3,,
hxWwXE1mqNuSghYBr5bLWg,Danny's Pizza,4851 Clairton Blvd Pittsburgh PA 15236,1,0,1,1,0,1,0,0,0,0,0,4,,
WrP8KeKTlWcjqQPj2DJKGQ,Thee Olde Place Inn,1209 Streets Run Rd Pittsburgh PA 15236,1,0,1,1,0,0,0,0,0,0,0,4,,
#NAME?,Uncle Sam's Submariens,936 Freeport Rd Pittsburgh PA 15238,1,0,1,1,0,1,0,0,0,0,0,4,,
dwz55gqPZwSBD74yFFb27g,Tai Pei,1124 Freeport Rd Pittsburgh PA 15238,1,0,1,1,1,1,1,0,0,0,0,3.5,,
rEpubmz577MOhpDmWPH1uw,Thai Place Restaurant,1034 Freeport Rd Pittsburgh PA 15238,1,0,1,1,1,1,1,0,0,0,0,3.5,,
ufyh6h4GsR-RYY2lC_Iz7w,Starlite Lounge,364 Freeport Rd Pittsburgh PA 15238,1,0,1,0,1,0,1,0,0,0,0,2.5,,
PFAOxw4Gl8gm7PGWvohCWg,Applebee's,2101 Greentree Rd Pittsburgh PA 15220,1,0,0,1,0,0,0,0,0,0,0,3.5,,
Z6q8yxApM9wdnddzjcSUgQ,New Dragon Chinese Restaurant,454 Salem Dr Delmont PA 15243,0,0,0,0,1,0,0,0,0,0,0,2.5,,
xkrhaKM1YtiLEcorBI5zcQ,Demetrios Restaurant,6928 W Wilkinson Blvd Belmont NC 28012,1,0,0,1,0,0,0,0,0,0,0,3.5,,
EZrCQtZxiEo1kkAYt2EQqw,Wendy's,660 Park St Belmont NC 28012,1,0,0,1,1,0,0,0,0,0,0,2,,
HPcrrz8uipPQyK-5zd6w9Q,Pizza Hut,685 Park St. Abbey Plaza Belmont NC 28012,1,0,1,1,0,0,0,0,0,0,0,3,,
cbLaFQJOfzDy_TxMkPee9Q,White's Restaurant,417 Catawba St Belmont NC 28012,0,0,0,1,1,0,0,0,0,0,0,4,,
W-2Tuk4uWYm5BsdlWju8wg,Captain's Cap of Belmont Number 2,670 Park St Belmont NC 28012,1,0,1,1,1,0,0,0,0,0,0,3,,
Gz2bNUss7Y_dyy_lRtVGEw,Catawba Fountain & Grill,403 Catawba St Belmont NC 28012,1,0,0,1,1,0,0,0,0,0,0,3.5,,
c-Pa13Lq1eB0VwLVoyJ7lg,Sub Corral Sandwich Shop,6831 W Wilkinson Blvd Belmont NC 28012,1,0,1,1,0,0,0,0,0,0,0,2.5,,
vtJAnB4gBgTJKv3mOnOF_w,Taco Bell,6805 W Wilkinson Blvd Belmont NC 28012,1,0,1,1,0,0,0,0,0,0,0,4,,
qJTHaHFKQIKXKX3I17Nw9w,McDonald's,505 N Main St Belmont NC 28012,1,0,1,1,0,0,0,0,0,0,0,2,,
JkF2CPy63ivoK1FUqprQ7w,New China,6517 W Wilkinson Blvd Belmont NC 28012,1,0,1,1,0,1,1,0,0,0,0,3.5,,
OkV0BMQxRRYJ5t5sbeU93A,Belmont Food & Beverage,101 Kenwood St Belmont NC 28012,1,0,1,1,1,0,1,0,0,0,0,3,,
qYuSoVBS_1i_btLzFefDeg,New York Pizza Express,4520 Potters Rd Matthews NC 28104,1,0,1,1,1,0,0,0,0,0,0,4,,
5vLVIomtminS_q8itJquEQ,Burger King,4390 Potters Rd Matthews NC 28104,1,0,1,1,0,0,0,0,0,0,0,1.5,,
HlvPa_iypwt5RwUHl-Dz3g,Panda Chinese Restaurant,13661 Providence Rd Matthews NC 28104,1,0,0,1,0,0,0,0,0,0,0,3,,
2kCgC1VAEs3K8SJ86S6Fog,Papas Pizza To-Go,13649 Providence Rd Matthews NC 28104,1,0,0,1,0,0,0,0,0,0,0,3,,
2VuPoaFPktvtAqTX_Fzc-A,El Valle Mexican Restaurant,791 W Charlotte Ave Mount Holly NC 28120,1,0,1,1,0,0,0,0,0,0,0,4,,
jyF0rwmQEIdDWVtP5vlf3w,The Brightstar   Grill,205 Madora St Mount Holly NC 28120,1,0,1,1,0,1,0,0,0,0,0,4,,
7F9e41xxk8Ipjmoou8C20A,Sake Express 2 Japanese Steakhouse & Seafood,349 W Charlotte Ave Mount Holly NC 28120,1,0,1,1,0,0,0,0,0,0,0,3.5,,
Z2ks3quiwbkMDY1sVDW9OQ,McDonald's,704 S Main St Mount Holly NC 28120,1,0,1,1,0,0,0,0,0,0,0,2.5,,
SW2i5cWNi-NyaOCqYlg49g,Lowesville Cafe,1610 S NC 16 Hwy Mount Holly NC 28120,0,0,0,0,1,0,0,0,0,0,0,4,,
lX3XYcMWoRlHjrmkoGNefQ,TLC Wings & Grill,9101 Pineville Matthews Rd Ste H Pineville NC 28134,1,0,1,1,1,1,0,0,0,0,0,4,,
ji0VxQpFQvzzYMy9fY5fvw,Sarku Japan,11025 Carolina Place Pkwy Pineville NC 28134,1,0,0,1,1,0,0,0,0,0,0,3,,
friprEn-aT_WmhmIF3pGmg,Firehouse Subs,9101 Pineville-Matthews Rd. Pineville NC 28134,1,0,1,1,0,0,0,0,0,0,0,4.5,,
2_0P2AmSSFtPgddio0MgYA,Waldhorn Restaurant,12101 Lancaster Hwy Pineville NC 28134,1,0,1,1,1,0,1,0,0,0,0,4.5,,
BO0zz8gort7o-6KuecIv3Q,Red Lobster,9415 Pineville-Matthews Road Pineville NC 28134,1,0,1,1,1,1,0,0,0,0,0,2.5,,
_Bz6YWNI5bi0gqQI4GLvqQ,Jason's Deli,10610 Centrum Pkwy Ste I Pineville NC 28134,1,0,1,1,1,1,0,0,0,0,0,4,,
DLvH3Ck9R8fO_I89maDNIA,Captain D's,10601 Centrum Pkwy Pineville NC 28134,1,0,1,1,1,0,0,0,0,0,0,3,,
SVKC_-gIQFkHElZ6bFsE6g,Buca di Beppo,10915 Carolina Place Pkwy Pineville NC 28134,1,0,1,1,1,0,1,0,0,0,0,3,,
l2ynPEBj9S_yN9gjg32tBA,Taco Bell,10917 Carolina Place Pkwy Pineville NC 28134,1,0,1,1,0,0,0,0,0,0,0,3,,
AUDuCSWYzzRP3H2w7TxtuQ,LongHorn Steakhouse,10605 Centrum Parkway Pineville NC 28134,1,0,1,1,1,0,1,0,0,0,0,3.5,,
Bvj-UP9khEzuwDIW7eJNOg,Lone Star Steakhouse & Saloon,10610 Centrum Pkwy Pineville NC 28134,0,0,0,0,1,0,0,0,0,0,0,2.5,,
Gw5POFxBRoJxN_ZYhk6lgQ,Bruegger's Bagels,8706 Pineville-Matthews Road Suite 100 Charlotte NC 28226,1,0,1,1,0,0,0,0,0,0,0,4,,
DE_11y6_vCmPBlbeYskh-Q,Applebee's,10921 Carolina Pl Pkwy Pineville NC 28134,1,0,0,1,1,0,0,0,0,0,0,3,,
4WsTFTH8GgnyFHwrH9nHzA,Olive Garden Italian Restaurant,9421 Pineville Matthews Rd Pineville NC 28134,1,0,1,1,1,1,0,0,0,0,0,2.5,,
QMZe84KFyZy0IlCBb1v91A,Tony Roma's,9920 Leitner St Pineville NC 28134,1,0,1,1,1,1,1,0,0,0,0,3,,
MMgjU4K0D9RLsb7BWEic4g,Domino's Pizza,8510 Park Rd Charlotte NC 28210,0,0,0,0,1,0,0,0,0,0,0,4.5,,
PVooCeYIrp9E2rtrL4R98g,Kopper Kettle Restaurant,11000 Nations Ford Rd Pineville NC 28134,1,0,1,1,1,0,0,0,0,0,1,4,,
WqPjIMFcT9RTMUumaCvGsw,Corner Cafe & Catering,11200 Nations Ford Rd Pineville NC 28134,1,0,1,1,1,0,0,0,0,0,1,4.5,,
D6sriF-ak-e5D_MTsPc3wg,Arby's,597 N Polk St Pineville NC 28134,1,0,1,1,1,0,0,0,0,0,0,2.5,,
5p3Tqyp19UowO0-dAFvxMw,China Buffet,9931 Lee St Pineville NC 28134,1,0,1,1,1,1,0,0,0,0,0,3,,
T1jYZFB_7cqdhuvzpxfFWQ,I Hop,9940 Pineville Matthews Rd Pineville NC 28134,1,0,1,1,1,0,0,0,0,1,1,3,,
bpyWgtzGf-PiRsIUso8KKw,El Vallarta,123 Main St Pineville NC 28134,1,0,1,1,0,0,0,0,0,0,0,3.5,,
LT0AgHTpDifuHSXgyLmJwg,Green's Lunch,309 W 4th St Charlotte NC 28202,1,0,1,1,1,1,0,0,0,0,0,3.5,,
USdRzNk14UdjZWFgBJb0wA,McNinch House Restaurant,511 N Church St Fourth Ward Charlotte NC 28202,0,0,1,0,1,0,1,0,0,0,0,4.5,,
ePP0Eqz8JKSbtdt2phiB4A,Alexander Michael's,401 W 9th St Fourth Ward Charlotte NC 28202,1,0,1,0,1,0,1,0,0,0,0,4,,
ASwN3Ih0Eh1oH0npLbzVjA,Showmars,130 W 3rd St Uptown Charlotte NC 28202,1,0,1,1,1,1,0,0,0,0,0,4,,
Lt9o2RmacVY2L-IWLA8uTg,Morton's The Steakhouse,227 W Trade St Charlotte NC 28202,0,0,1,0,1,0,1,0,0,0,0,4,,
gpCtDCSXIoQx70cq9itfNA,Matt's Chicago Dog,425 S Tryon St Ste 140 Uptown Charlotte NC 28202,1,0,1,1,1,1,0,0,0,0,0,4,,
-6JY1T0w4XETux5kGOj84g,Fox and Hound Smokehouse & Tavern,330 N Tryon St First Ward Charlotte NC 28202,0,0,1,0,1,0,0,0,1,0,0,3,,
WuCcv_Dyd_1B_1-4jwK7sQ,Rí Rá Irish Pub,208 N Tryon St First Ward Charlotte NC 28202,1,0,1,0,1,0,1,0,1,0,0,3.5,,
rT-iPtIXMKj3dTcl87lbOw,Soho Bistro,214 N Tryon St First Ward Charlotte NC 28202,1,0,1,1,1,1,0,0,0,0,0,4,,
6eOtk-hsb6uz_5FTsb4tkA,The Sandwich Club,525 N Tryon St Fourth Ward Charlotte NC 28202,0,0,0,0,1,0,0,0,0,0,0,3.5,,
4glD2-evDFddHjQaEVpCPQ,Sushiya Japan,8200 Providence Rd Suite 500 Arboretum Charlotte NC 28277,1,0,1,1,1,1,1,0,0,0,0,3.5,,
U_RvpPJNn24oWJo07x2j7w,City Tavern,127 N Tryon St Ste 8 Fourth Ward Charlotte NC 28202,1,0,1,0,0,0,0,0,0,0,0,3,,
ym9QwkmB5ZKTyj7q5huTDw,Rock Bottom Restaurant & Brewery,401 N Tryon St Ste 100 Fourth Ward Charlotte NC 28202,1,0,1,1,1,1,1,0,0,0,0,3.5,,
OkPX0a9PUrhr6oNgE_FB_w,Burger King,310 E Trade St Uptown Charlotte NC 28202,1,0,1,1,0,0,0,0,0,0,0,2.5,,
QMX1ssofSveU3qhVAKLnXA,Fujiyama,320 S Tryon St Uptown Charlotte NC 28202,1,0,1,0,1,1,0,0,0,0,0,3.5,,
XzhsJecsCYj-Wc32zOWqmg,Simmons Restaurant,516 N Graham St Fourth Ward Charlotte NC 28202,1,0,1,1,1,1,0,0,0,0,0,3.5,,
9fxTX1uyyYF4ugx68AG2sg,Presto Bar & Grill,445 W Trade St Charlotte NC 28202,1,0,1,0,1,0,1,0,0,0,0,3,,
utyqO_IVBAN8ULZmi52XaA,China King,128 Brevard Ct Uptown Charlotte NC 28202,1,0,0,1,0,0,0,0,0,0,0,3,,
9XKIFRBT-UTglX3wBGPAAA,Bojangles,310 E Trade St Uptown Charlotte NC 28202,1,0,1,1,0,0,0,0,0,0,0,4,,
df7cda6f5lMADGnoVHd8pg,Ratcliffe On The Green,435 S Tryon St Ste 100 Uptown Charlotte NC 28202,1,0,1,0,1,1,1,0,0,0,0,4,,
Heon0PS3J4RGmMa-VflCuA,Salsarita's Fresh Cantina,Overstreet Mall 101 S Tryon St Fourth Ward Charlotte NC 28202,1,0,1,1,0,1,0,0,0,0,0,4,,
#NAME?,Monticello Restaurant,235 N. Tryon Street Fourth Ward Charlotte NC 28202,0,0,1,0,0,0,1,0,0,0,0,3.5,,
mpDxBBGywUE6GRRKja3sBA,Mert's Heart & Soul,214 N College St First Ward Charlotte NC 28202,1,0,1,1,1,1,1,0,0,0,0,4,,
onv6-u283dEMVkFeAixYtw,Brevard Court Sundries,145 Brevard Ct Uptown Charlotte NC 28202,1,0,1,0,0,0,0,0,0,0,0,3,,
6ICGve6UyGPuLaGrKQBVuw,Jersey Mike's Subs,128 South Tryon Street Uptown Charlotte NC 28202,1,0,1,1,0,1,0,0,0,0,0,4,,
NTfUFk8GyOLL1uPbEO-pVg,Mimosa Grill,327 S Tryon St Uptown Charlotte NC 28202,1,0,1,0,1,0,1,0,0,0,0,4,,
_CFgU43jk6pX1cm_Nc1vHw,Arthurs's At Wachovia,1 Wachovia Ctr Uptown Charlotte NC 28202,0,0,0,0,1,0,0,0,0,0,0,4,,
e8kqqWU9247Nn5VAF5sDkQ,Fuel Pizza Cafe,214 N Tryon St First Ward Charlotte NC 28202,1,0,1,1,1,1,0,0,0,0,0,2.5,,
SjsguOTm7kQ_B3QcfHH-3A,Showmars Government Center,600 E 4th St Uptown Charlotte NC 28202,1,0,0,1,1,0,0,0,0,0,0,3.5,,
z24h6ZYnZiWjlDTuLXG9jw,Luce Restaurant & Bar,214 N Tryon St Ste J First Ward Charlotte NC 28202,0,0,1,0,1,0,1,0,0,0,0,4.5,,
WYnveDiSEXLCeNkLZrXibQ,Phil's Deli New York Deli & Tavern,105 E 5th St First Ward Charlotte NC 28202,1,0,1,0,1,1,0,0,0,0,0,3,,
EwuvZCcVHkICgTbqCEjikA,Hartigan's Irish Pub,601 S Cedar St Uptown Charlotte NC 28202,1,0,1,0,1,1,1,0,0,0,0,3,,
6SxAOEXHzNjWQMQ9Nnos3A,Phil's Tavern,105 E 5th St First Ward Charlotte NC 28202,1,0,1,0,1,0,0,0,0,0,0,2.5,,
kAid56AY_laxGYslMdsYJw,Brixx Wood Fired Pizza,225 E 6th St First Ward Charlotte NC 28202,1,0,1,1,1,1,0,0,0,0,0,3.5,,
CChwRoYVXA3QZulS8a6xOQ,The Capital Grille,201 N Tryon St Fourth Ward Charlotte NC 28202,1,0,1,0,1,0,1,0,0,0,0,4.5,,
T998Ez8h8CeZg1eNVbG77w,Graduate Food & Pub,123 W Trade St Charlotte NC 28202,0,0,1,0,1,0,0,0,0,0,0,3.5,,
t5l-H2KdY4MQgLDMENz9WQ,Stool Pigeons Coop & Grill,214 N Church St Fourth Ward Charlotte NC 28202,0,0,1,0,1,0,0,0,0,0,0,3.5,,
C9CF7p53Y0L5ErKRhhFhng,Savannah Red,100 W Trade St Fourth Ward Charlotte NC 28202,1,0,1,0,1,0,1,0,0,0,0,4,,
OOPBFViU0cl_GryJOEEUcg,Frankie's Italian Grille,800 E Morehead St Charlotte NC 28202,0,0,1,0,1,0,1,0,0,0,0,3.5,,
-R7uChoaVzwNvPNMT1gOuw,Chicks Restaurant,320 S Tryon St Ste 111 Uptown Charlotte NC 28202,1,0,1,1,0,1,0,0,0,0,0,4,,
R6bBcQaHFHHpndTzMEHjXA,Ruby Tuesday Restaurant,Morrocroft Village 3904 Colony Rd South Park Charlotte NC 28211,1,0,1,1,0,1,1,0,0,0,0,4,,
nkNdTqpv1m5GBKx8xrpluw,Arthur's At Belk,South Park Mall 4400 Sharon Rd South Park Charlotte NC 28211,1,0,1,1,1,1,0,0,0,0,0,4.5,,
